source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,lum_val
3311000119668435200,65.5151639208218,0.12597116730467203,14.077106233421263,0.08312753399436378,21.852847596061153,0.14508500244648406,5.6299763,0.41945076,,,"NOT_AVAILABLE",7099.0,0.851,8.595771
47319961098840192,64.53805655927536,0.07176261760632842,17.416133992777503,0.04206365483795957,21.87511475750803,0.08587406804568824,14.729224,3.0031977,,,"NOT_AVAILABLE",4059.6675,,
47752481485851136,65.10512460159636,0.04939956383999385,18.742494527369594,0.02456306928385009,21.87807423411545,0.0514609304399651,5.9997025,0.5145521,37.272655712881146,0.8626941396288726,"NOT_AVAILABLE",6784.0,0.8707,6.0708213
3312613000147191808,67.93731544259715,0.060564278969226594,15.629246356377982,0.02786214909991256,21.885414645485255,0.06460262782834972,11.263473,1.9195614,39.683165811091015,0.24455407474798857,"NOT_AVAILABLE",3922.0898,0.5455,0.085256115
3312951748510907648,67.49101308172906,0.03883030059492299,16.67271860422926,0.019284179296415675,21.89653153588919,0.039147931289627215,8.853477,1.0292883,40.138868584835336,0.22677343432074654,"NOT_AVAILABLE",5164.0,0.119,0.4775469
3312197934506930944,63.89090542824412,0.05942188198436562,15.706167134953644,0.028998227885549784,21.94141648546758,0.0689663457992422,10.431786,1.5752487,38.49116709203465,0.6371498445682483,"NOT_AVAILABLE",4240.395,0.5295,0.15041287
3312613000147191680,67.9365677989029,0.06888455340569541,15.630154290092582,0.027799995197394727,21.954572378053342,0.07581221028921975,13.458199,2.7053165,,,"NOT_AVAILABLE",3875.6133,0.4367,
3313665885609887616,66.77787532104998,0.10976648829209382,16.42958363221491,0.046820593626358355,21.96150212739673,0.11472830072660171,16.63398,3.7817345,,,"NOT_AVAILABLE",3594.6401,0.4255,
3310634944368705664,64.99094772725788,0.1752763521099054,14.035122317501056,0.10289789561722576,21.974755183345987,0.1787634098041285,5.497301,0.38810778,,,"NOT_AVAILABLE",7400.37,0.6995,9.699464
3309420014084185600,68.46961789674955,0.08211554982525748,14.85076527719569,0.03781742246852892,21.990076252510278,0.09642066087812864,15.2252445,3.0427313,,,"NOT_AVAILABLE",3858.8333,0.2645,
3310814886318365568,66.13186164155279,0.06654721612540447,13.92855165102382,0.04052581349684033,22.00599919190607,0.07690932377210596,15.114616,3.1087885,,,"NOT_AVAILABLE",3717.0598,0.346,
3312849326426255616,67.64060589162723,0.2032186495384056,16.193904215762856,0.13037037840585475,22.035733795950435,0.2515860510387456,4.7065477,0.23240948,,,"NOT_AVAILABLE",8041.5,0.4623,
3312837025641272320,67.69550317234906,0.04845793276066546,16.148537246926157,0.022833012951933455,22.117074154136375,0.055975019465695136,6.3859305,0.58853483,41.399056681378745,0.47854353582487236,"NOT_AVAILABLE",6502.1353,0.5832,4.159604
3309170875916905856,69.73924477314428,0.1766335214262899,14.105479934245073,0.12008222786032288,22.118307474301226,0.19766639151357285,7.795711,0.8154535,41.96101186463022,0.21373742266995988,"NOT_AVAILABLE",5857.6665,0.1053,1.1536921
3312281669189449472,64.58083132608715,0.038452608227306805,16.088230860678596,0.024558227368018513,22.13534926959188,0.042075601679966476,9.28708,1.153718,38.638230527896646,0.4213873989386112,"NOT_AVAILABLE",5007.105,0.193,0.32303005
47319858019739264,64.59214816838129,0.5216664864481981,17.421422031711845,0.45858712639718907,22.140834690751458,0.6228793036340639,9.593794,1.4053535,39.2887820506287,0.1725221431328966,"NOT_AVAILABLE",4560.25,0.7295,0.27688992
3314063977537054208,66.37292139209056,0.5366422174707441,17.927773011460427,0.36354217586334703,22.194704125402314,0.45412219631506184,4.262473,0.06795359,,,"NOT_AVAILABLE",8947.667,0.318,
3312842042162993536,67.21904604267924,0.05939114592523454,15.981476408875185,0.02739300122720893,22.208878786472557,0.06493680737302017,11.246134,1.9049568,39.72524052413118,0.47548299618991585,"NOT_AVAILABLE",4000.0,0.58,0.080111064
3313606340183243136,65.98258654521165,0.04880914300634621,16.35408089769433,0.02512730735102972,22.22722792427187,0.051851185599248936,14.347058,-0.2857542,,,"NOT_AVAILABLE",8868.667,,
3310857011357831936,66.8508729356424,0.06161139082184243,14.118574502525442,0.028318209482866948,22.28850994563577,0.07507287287406503,14.491876,2.967929,,,"NOT_AVAILABLE",3419.89,0.259,
3314150048683152896,67.87159901746988,0.042474760577293845,17.718523175638552,0.019878489410406236,22.30614762380479,0.04683627656484388,11.183414,1.8823891,,,"NOT_AVAILABLE",4074.6667,0.535,0.080147035
3313541056680391296,65.92950129880151,0.05489642085781197,15.88080702620076,0.027815004236255138,22.320679742253688,0.06336457732693589,13.575476,2.6877508,,,"NOT_AVAILABLE",3845.5151,0.2563,
3312751882209460864,66.52488590800206,0.06941053979988501,15.524233927887556,0.03473839358304096,22.41212464159547,0.07632458061580606,7.335864,0.7219429,42.731353325808314,0.1514433994765166,"NOT_AVAILABLE",6099.0,0.052,1.6996404
3312759303911629952,66.58693600670517,0.3336458936132731,15.618210573808309,0.170479559458463,22.41409381475608,0.4968645312123053,4.3533874,0.36955404,,,"NOT_AVAILABLE",7114.0,0.7513,26.487976
3312381071912436864,64.47971913200992,0.10778372374009149,16.54438593365894,0.06555230549696234,22.48296564482279,0.12502205407331432,12.964265,2.6878557,,,"NOT_AVAILABLE",3876.9734,,
3312052249216467328,64.94886907387871,0.38182440137567863,15.627541217671025,0.3167559473437725,22.62342033471569,0.4613999858690468,3.2899854,1.22212,,,"NOT_AVAILABLE",4707.25,,83.79099
3309419984020071552,68.46261629353143,0.6870204256435649,14.844323075636645,0.2162708387712145,22.670278815332797,0.8799874247534156,4.544803,0.33996868,,,"NOT_AVAILABLE",7343.105,,21.861492
3307717596422556928,66.46572595684012,0.05644234486182275,13.502587368729502,0.03638332419291224,22.71924779513478,0.06413280045206066,13.93894,2.794136,,,"NOT_AVAILABLE",3639.915,0.235,
3313839574086963712,65.39848045811573,0.1639329104796888,16.89419794411575,0.06751777424328007,22.739101649323416,0.20166330400062688,13.972809,3.0703306,,,"NOT_AVAILABLE",3642.9402,0.8285,
3313207698500079360,69.6318837423358,0.04287598156395884,17.040559426262654,0.021702704785223584,22.788744485863784,0.0545016681605309,13.641514,2.8102684,,,"NOT_AVAILABLE",3790.34,,
3312960205303089664,67.48274178738423,0.04335757705210986,16.913916124845805,0.02229898612037101,22.821325099326067,0.04818516809392784,11.971117,2.1965075,39.38302864150298,0.6655767406310671,"NOT_AVAILABLE",3834.2476,0.428,
3313845106004931200,65.68711942079408,0.3044548990723368,16.790809418241206,0.24762427362345799,22.933185697947113,0.3365191987315553,7.66847,0.8464041,46.02404713706524,1.0684778901684682,"NOT_AVAILABLE",5712.0,0.272,1.2172875
45789269114357632,64.38492333077448,0.14621416895788744,16.949612326380425,0.07705370450273406,22.96558749098448,0.16138908617353404,16.594349,3.5576258,,,"NOT_AVAILABLE",3698.06,0.351,
